"InsiderThreat","Vector","TransactID","Date","User","Source","Target","ActionCategory"
"true","device","{J7K4-E2SU74UX-6639AAWS}",12/21/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{V6C9-N0HA63SX-3400VEXA}",12/21/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{T4H3-V9SK30ZE-2779WIDS}",12/21/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{W7T4-X2FP23JW-5535STMZ}",12/22/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{A5P6-Z5WN03AF-2877YWSC}",12/22/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{U7J6-L3DV03SZ-3577PMPX}",12/22/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{E3A2-H8HH49HD-1606RIXY}",12/22/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{L8F4-K8TA88KR-8273BGHS}",12/22/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{B0L0-E3KS93AA-3451FHTF}",12/22/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{Z5P5-A1CW51CE-9834POAE}",12/22/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{N3G5-O1QI49EL-9729EGWT}",12/22/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{A2P1-Z9RX07SC-8344OTQX}",12/22/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{Q9P0-T2PC30IJ-9453IYBA}",12/22/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","email","{N5B0-L6VZ14AJ-2912MKZB}",12/27/10 12:00 AM,"DRR0162","PC-5168","Dacey.Jorden.Bowen@dtaa.com","Dante.Raja.Roberts@dtaa.com"
"true","device","{O9M3-T6OQ60IQ-4820QUZW}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{F6Z8-U7HO44FB-3613MJGA}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{R0D2-N6FO23EI-7288ZDND}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{F2P8-A7YB77XD-2093KMBU}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{B1T4-M0QI69VG-0375TNJQ}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{J9D7-S9MX29QN-2674NURI}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{C9I0-K8PC07XA-9234YEIZ}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{D9E1-C4TO03QM-0642OIMR}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{G6G5-U4WF40FG-3756TONM}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{B2O6-I3KU70EP-2598OBNU}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{G6G9-N2DR48WG-2085ISVS}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{K5U2-G3MD86GV-0212QLGN}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{I4X8-G0UD83PM-3336VPXM}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{W8R3-V1PW75BY-2314CCVG}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{L8P6-A9JC44NC-7046KKTN}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{Z8L7-N8MF20KM-8175TRKR}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{R7Y2-Y1UN40QG-8084CLSM}",12/28/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{V2B2-X2XA91PV-6835AUAS}",12/28/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{E9P0-E3GB20HO-5204NWVG}",12/29/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{O2R7-I6FL23FK-4059UYFC}",12/29/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{W3W5-B6KO76LS-8009DTUR}",12/29/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{N1E7-G2RA72JH-5832MEHF}",12/29/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{A2H5-J8SN50MF-6921RXVX}",12/29/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{X1A7-Z1WL31UI-9605JEKA}",12/29/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{O1J5-E6HE04BL-3014GELQ}",12/29/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{Q4H6-D6FS79PF-3721XTKD}",12/29/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{E0C3-U3XC50ZA-7840QBFP}",12/29/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{K3C5-Y6KG27NQ-1984FYQA}",12/29/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{D2B4-S9UK03HH-6927TQMN}",12/29/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{I1X4-C6HA67YZ-0705XPFY}",12/29/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{A3P0-G2AI78NW-5933VNQX}",12/29/10 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{L8F9-Z9LN58PY-5346TZAT}",12/29/10 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{K8T9-G6LC28AE-0233YONQ}",1/4/11 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{W4Y1-X8SK69XV-3175OHND}",1/4/11 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{B7J8-I9WE07HK-5718WRZH}",1/4/11 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{J7R2-V7JS62PD-1897LRLF}",1/4/11 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{J9U3-P7WQ52OB-0243GWDS}",1/4/11 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{R2Z6-S0NH19PM-9284KGAG}",1/4/11 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{C4S1-J0GM31NA-3992AIEQ}",1/4/11 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{F3P0-U4RO13NM-6599SJQB}",1/4/11 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{S7P6-Q1DD47BX-3201RXAQ}",1/4/11 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{J8J1-K7VX92QG-4823JESC}",1/4/11 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{U2F6-I9JL49VI-6220FQMH}",1/4/11 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{S7N7-W2SD15QT-9866JQGT}",1/4/11 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","device","{N8R4-J1KF19WE-8067HAVF}",1/4/11 12:00 AM,"DRR0162","PC-5168","Connect",
"true","device","{O7A7-G6ZB01JQ-4868QZSG}",1/4/11 12:00 AM,"DRR0162","PC-5168","Disconnect",
"true","http","{Y0U5-D4RK86AC-9051QKBR}",10/18/10 12:00 AM,"EDB0714","PC-6103","http://careerbuilder.com/WboUhagvat660170997.htm","platform resume process hours industry skills responsibilities experience years responsibilities multitask multitask management sales management customer report people strong resume job years responsibilities opening expert customer resume dynamic degree skills years benefits multitask equivalent part-time expert experience required multiple growth initiative contribute part-time experience customer multiple platform required people multiple initiative engineer strong compensation multiple experience growth team concepts multitask team develop required initiative develop permanent develop skills expert sales expert degree"
"true","http","{J5F0-F8ZG07XJ-5246TNMK}",10/18/10 12:00 AM,"EDB0714","PC-6103","http://monster.com/WboUhagvat1180707852.html","job degree part-time experience strong customer passion start platform skills concepts salary start growth equivalent customer dynamic team people skills experience passion growth self team call skills skills initiative team starter opening resume growth skills permanent people develop process initiative permanent expert initiative dynamic compensation years concepts degree process growth interface experience dynamic concepts years skills experience years experience"
"true","http","{I2W1-D3TO38YE-0113YWEP}",10/18/10 12:00 AM,"EDB0714","PC-6103","http://hp.com/WboUhagvat1944152218.jsp","develop process sales years dynamic opening job multiple passion management multiple degree expert responsibilities resume resume skills opening contribute required required experience technologies team opening skills interface contribute experience interface resume equivalent sales on-time team guidance team guidance"
"true","http","{V0I4-E8LR25OO-9316RQWB}",10/18/10 12:00 AM,"EDB0714","PC-6103","http://northropgrumman.com/WboUhagvat572113271.aspx","start salary required equivalent strong job relocation industry strong equivalent equivalent hours job job required develop people multitask part-time self required experience required customer platform degree customer management start required years process dynamic report skills technologies team"
"true","http","{V6M9-M3FT65NK-6095BSVI}",10/19/10 12:00 AM,"EDB0714","PC-6103","http://hp.com/WboUhagvat1944152218.jsp","degree interface technologies call guidance initiative customer degree required multiple skills visual resume hours self contribute team responsibilities permanent dynamic equivalent years management on-line guidance dynamic customer strong job technologies interface sales growth required people on-time people expert contribute initiative multiple report start multiple industry management customer multitask resume"
"true","http","{I5M6-P9KG46UR-8312EPBS}",10/19/10 12:00 AM,"EDB0714","PC-6103","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","people sales start years engineer guidance interface start develop relocation equivalent growth years required on-time platform experience team degree years compensation dynamic permanent passion self strong benefits starter equivalent concepts start part-time opening skills degree team equivalent equivalent analyze required passion job industry industry opening customer multitask permanent benefits industry multiple experience years management process concepts on-time equivalent develop sales opening team sales skills strong experience contribute resume guidance resume team develop team multiple"
